80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000
80.000000,40.086508,24.140138,16.662006,12.563185,10.027855,8.314386,7.079406,6.145915,5.414333,4.824585,4.338351,3.930057,3.581998,3.281528,3.019380,2.788607,2.583901,2.401134,2.237048,2.089035,1.954983,1.833160,1.722132,1.620699,1.527847,1.442715,1.364560,1.292743,1.226703,1.165951,1.110052,1.058621,1.011313,0.967819,0.927859,0.891180,0.857550,0.826761,0.798618,0.772947,0.749586,0.728385,0.709210,0.691935,0.676446,0.662639,0.650419,0.639701,0.630406,0.622466,0.615821,0.610416,0.606207,0.603155,0.601229,0.600408,0.600675,0.602022,0.604448,0.607961,0.612577,0.618319,0.625219,0.633321,0.642677,0.653350,0.665416,0.678965,0.694101,0.710948,0.729648,0.750367,0.773300,0.798672,0.826751,0.857850,0.892341,0.930667,0.973363,1.021075,1.074595,1.134901,1.203217,1.281096,1.370533,1.474140,1.595402,1.739068,1.911790,2.123169,2.387589,2.727591,3.180533,3.812805,4.753188,6.279809,9.073620,15.042983,30.000000
80.000000,55.826010,39.915562,29.975342,23.573260,19.238049,16.152415,13.858712,12.091037,10.687861,9.546677,8.599802,7.800957,7.117523,6.525890,6.008578,5.552374,5.147117,4.784862,4.459313,4.165409,3.899040,3.656826,3.435960,3.234091,3.049231,2.879681,2.723983,2.580872,2.449245,2.328131,2.216672,2.114106,2.019750,1.932988,1.853267,1.780082,1.712977,1.651533,1.595368,1.544131,1.497500,1.455180,1.416901,1.382413,1.351490,1.323923,1.299524,1.278120,1.259559,1.243703,1.230430,1.219633,1.211223,1.205123,1.201272,1.199623,1.200147,1.202826,1.207658,1.214659,1.223858,1.235304,1.249059,1.265209,1.283857,1.305129,1.329175,1.356173,1.386330,1.419888,1.457130,1.498383,1.544031,1.594520,1.650374,1.712209,1.780757,1.856886,1.941641,2.036284,2.142354,2.261751,2.396841,2.550610,2.726881,2.930622,3.168404,3.449100,3.784963,4.193372,4.699733,5.342515,6.182321,7.318894,8.923885,11.303811,15.010434,20.955821,30.000000
80.000000,63.200799,49.720709,39.760304,32.523411,27.203016,23.201468,20.114298,17.673709,15.701373,14.076457,12.715284,11.558589,10.563472,9.698243,8.939053,8.267647,7.669836,7.134436,6.652512,6.216849,5.821547,5.461741,5.133371,4.833027,4.557814,4.305255,4.073218,3.859847,3.663524,3.482822,3.316476,3.163360,3.022466,2.892885,2.773796,2.664453,2.564177,2.472347,2.388396,2.311801,2.242085,2.178807,2.121565,2.069989,2.023739,1.982505,1.946006,1.913986,1.886215,1.862488,1.842622,1.826460,1.813866,1.804725,1.798947,1.796462,1.797222,1.801203,1.808402,1.818839,1.832559,1.849632,1.870152,1.894243,1.922058,1.953783,1.989640,2.029889,2.074836,2.124838,2.180310,2.241732,2.309667,2.384767,2.467799,2.559662,2.661417,2.774326,2.899897,3.039949,3.196689,3.372828,3.571722,3.797578,4.055732,4.353050,4.698501,5.103997,5.585657,6.165741,6.875667,7.760788,8.888022,10.357838,12.321962,15.004562,18.708320,23.731853,30.000000
80.000000,67.226917,55.997482,46.822609,39.560234,33.852420,29.339157,25.726135,22.790909,20.370291,18.345416,16.629339,15.157833,13.882861,12.768012,11.785314,10.912996,10.133902,9.434352,8.803320,8.231822,7.712466,7.239115,6.806628,6.410659,6.047508,5.713998,5.407383,5.125270,4.865562,4.626407,4.406162,4.203360,4.016683,3.844945,3.687071,3.542081,3.409085,3.287267,3.175879,3.074236,2.981706,2.897711,2.821717,2.753235,2.691818,2.637056,2.588576,2.546040,2.509143,2.477613,2.451209,2.429720,2.412967,2.400797,2.393090,2.389752,2.390721,2.395960,2.405466,2.419265,2.437413,2.460000,2.487151,2.519026,2.555824,2.597787,2.645203,2.698413,2.757812,2.823865,2.897108,2.978165,3.067760,3.166737,3.276078,3.396936,3.530667,3.678876,3.843475,4.026755,4.231484,4.461035,4.719552,5.012180,5.345375,5.727328,6.168562,6.682768,7.288002,8.008398,8.876611,9.937271,11.251631,12.903170,15.002320,17.684150,21.082955,25.252079,30.000000
80.000000,69.699926,60.214333,51.971589,45.044058,39.309839,34.579590,30.663386,27.396900,24.647061,22.309381,20.302836,18.564761,17.046540,15.710222,14.525946,13.470009,12.523423,11.670842,10.899748,10.199844,9.562584,8.980820,8.448524,7.960572,7.512580,7.100766,6.721845,6.372949,6.051552,5.755418,5.482559,5.231193,4.999718,4.786687,4.590786,4.410819,4.245693,4.094408,3.956044,3.829757,3.714771,3.610372,3.515902,3.430757,3.354384,3.286275,3.225971,3.173051,3.127138,3.087895,3.055022,3.028258,3.007379,2.992197,2.982559,2.978349,2.979486,2.985927,2.997664,3.014725,3.037180,3.065136,3.098743,3.138196,3.183736,3.235657,3.294308,3.360100,3.433514,3.515108,3.605531,3.705533,3.815983,3.937890,4.072426,4.220963,4.385105,4.566743,4.768117,4.991894,5.241276,5.520127,5.833154,6.186131,6.586205,7.042300,7.565653,8.170545,8.875258,9.703352,10.685273,11.860275,13.278332,15.001142,17.100010,19.646021,22.684972,26.189815,30.000000
80.000000,71.355276,63.185959,55.805009,49.335901,43.765710,39.009099,34.954528,31.490236,28.516010,25.946866,23.712816,21.757066,20.033803,18.506110,17.144164,15.923767,14.825181,13.832197,12.931422,12.111706,11.363708,10.679546,10.052519,9.476899,8.947747,8.460786,8.012281,7.598955,7.217911,6.866578,6.542658,6.244089,5.969010,5.715736,5.482734,5.268605,5.072069,4.891951,4.727172,4.576738,4.439734,4.315316,4.202708,4.101196,4.010125,3.928895,3.856957,3.793817,3.739024,3.692179,3.652924,3.620949,3.595986,3.577810,3.566239,3.561132,3.562394,3.569967,3.583840,3.604045,3.630659,3.663805,3.703657,3.750438,3.804429,3.865968,3.935459,4.013377,4.100276,4.196800,4.303692,4.421812,4.552153,4.695864,4.854276,5.028935,5.221646,5.434522,5.670049,5.931169,6.221380,6.544868,6.906669,7.312885,7.770951,8.289981,8.881207,9.558531,10.339194,11.244567,12.300971,13.540357,15.000392,16.723080,18.750343,21.114283,23.819847,26.820838,30.000000
80.000000,72.534273,65.368614,58.727074,52.730495,47.410661,42.740014,38.659466,35.098115,31.984950,29.254750,26.850378,24.723116,22.832050,21.143090,19.627919,18.263018,17.028813,15.908960,14.889747,13.959621,13.108792,12.328914,11.612838,10.954399,10.348249,9.789726,9.274737,8.799670,8.361323,7.956836,7.583647,7.239446,6.922145,6.629846,6.360817,6.113475,5.886368,5.678160,5.487623,5.313621,5.155110,5.011125,4.880776,4.763245,4.657779,4.563690,4.480346,4.407176,4.343664,4.289346,4.243812,4.206700,4.177702,4.156557,4.143051,4.137022,4.138353,4.146978,4.162880,4.186089,4.216691,4.254820,4.300671,4.354492,4.416595,4.487360,4.567237,4.656755,4.756532,4.867282,4.989830,5.125126,5.274264,5.438505,5.619302,5.818337,6.037562,6.279245,6.546041,6.841059,7.167966,7.531100,7.935620,8.387682,8.894663,9.465431,10.110661,10.843203,11.678474,12.634824,13.733769,14.999863,16.459836,18.140383,20.063775,22.240462,24.658641,27.273119,30.000000
80.000000,73.413176,67.027559,61.005404,55.450517,50.409516,45.884736,41.849830,38.263060,35.076746,32.243141,29.717633,27.460198,25.435803,23.614232,21.969652,20.480072,19.126802,17.893949,16.767971,15.737298,14.792006,13.923549,13.124530,12.388520,11.709900,11.083735,10.505666,9.971826,9.478767,9.023397,8.602933,8.214856,7.856880,7.526921,7.223072,6.943586,6.686853,6.451392,6.235837,6.038923,5.859485,5.696444,5.548806,5.415651,5.296136,5.189486,5.094993,5.012013,4.939963,4.878322,4.826625,4.784464,4.751488,4.727400,4.711959,4.704977,4.706320,4.715907,4.733715,4.759773,4.794170,4.837051,4.888625,4.949162,5.019001,5.098554,5.188310,5.288844,5.400824,5.525023,5.662331,5.813767,5.980503,6.163883,6.365449,6.586976,6.830510,7.098415,7.393430,7.718741,8.078063,8.475742,8.916873,9.407449,9.954521,10.566389,11.252806,12.025177,12.896723,13.882548,14.999481,16.265537,17.698711,19.314778,21.123744,23.124864,25.300793,27.612740,30.000000
80.000000,74.091295,68.324069,62.818282,57.659356,52.895740,48.544021,44.597273,41.033478,37.822417,34.930614,32.324538,29.972460,27.845394,25.917439,24.165784,22.570507,21.114304,19.782180,18.561142,17.439930,16.408756,15.459098,14.583502,13.775431,13.029121,12.339476,11.701960,11.112528,10.567547,10.063747,9.598168,9.168121,8.771155,8.405027,8.067680,7.757219,7.471899,7.210107,6.970351,6.751250,6.551526,6.369995,6.205565,6.057224,5.924042,5.805164,5.699808,5.607261,5.526878,5.458080,5.400350,5.353236,5.316346,5.289349,5.271974,5.264007,5.265296,5.275748,5.295329,5.324066,5.362049,5.409429,5.466425,5.533325,5.610489,5.698354,5.797440,5.908358,6.031815,6.168627,6.319732,6.486202,6.669262,6.870310,7.090945,7.332993,7.598547,7.890005,8.210125,8.562082,8.949537,9.376722,9.848530,10.370618,10.949525,11.592780,12.309011,13.108014,14.000752,14.999230,16.116133,17.364139,18.754708,20.296234,21.991455,23.834299,25.806749,27.876926,30.000000
